Nodes:
7003: (144.98884353329427, -37.82462879249984)
(38206, 37422): 0.023
(37422, 38206): 0.023
(38206, 40917): 0.023
(40917, 38206): 0.023
(38208, 31758): 0.012
(31758, 38208): 0.012
(38208, 11722): 0.018
(11722, 38208): 0.018
(38208, 24444): 0.053
(24444, 38208): 0.053
(38227, 25511): 0.008
(25511, 38227): 0.008
(38227, 42145): 0.11
(42145, 38227): 0.11
(38227, 20432): 0.118
(20432, 38227): 0.118
(38237, 39271): 0.057
(39271, 38237): 0.057
(38237, 2780): 0.082
(2780, 38237): 0.082
(38237, 36319): 0.083
(36319, 38237): 0.083
(38279, 44256): 0.018
(44256, 38279): 0.018
(38279, 35528): 0.028
(35528, 38279): 0.028
(38279, 5393): 0.032
(5393, 38279): 0.032
(38283, 18565): 0.02
(18565, 38283): 0.02
(38283, 52145): 0.02
(52145, 38283): 0.02
(38283, 36962): 0.022
(36962, 38283): 0.022
(38301, 18565): 0.02
(18565, 38301): 0.02
(38301, 52145): 0.02
(52145, 38301): 0.02
(38301, 36962): 0.022
(36962, 38301): 0.022
(38331, 149): 0.075
(149, 38331): 0.075
(38331, 7787): 0.115
(7787, 38331): 0.115
(38331, 12297): 0.115
(12297, 38331): 0.115
(38336, 28215): 0.003
(28215, 38336): 0.003
(38336, 46016): 0.005
(46016, 38336): 0.005
(38336, 46837): 0.005
(46837, 38336): 0.005
(38341, 36936): 0.013
(36936, 38341): 0.013
(38341, 3972): 0.015
(3972, 38341): 0.015
(38341, 22094): 0.026
(22094, 38341): 0.026
(38345, 3314): 0.008
(3314, 38345): 0.008
(38345, 36209): 0.03
(36209, 38345): 0.03
(38345, 16726): 0.158
(16726, 38345): 0.158
(38352, 39862): 0.016
(39862, 38352): 0.016
(38352, 1259): 0.026
(1259, 38352): 0.026
(38352, 32716): 0.026
(32716, 38352): 0.026
(38354, 2376): 0.039
(2376, 38354): 0.039
(38354, 3913): 0.074
(3913, 38354): 0.074
(38354, 36435): 0.074
(36435, 38354): 0.074
(38361, 3250): 0.025
(3250, 38361): 0.025
(38361, 33325): 0.025
(33325, 38361): 0.025
(38361, 27804): 0.06
(27804, 38361): 0.06
(38368, 53681): 0.109
(53681, 38368): 0.109
(38368, 10490): 0.133
(10490, 38368): 0.133
(38368, 11790): 0.14
(11790, 38368): 0.14
(38376, 21795): 0.003
(21795, 38376): 0.003
(38376, 7158): 0.019
(7158, 38376): 0.019
(38376, 38953): 0.025
(38953, 38376): 0.025
(38378, 7651): 0.041
(7651, 38378): 0.041
(38378, 18158): 0.073
(18158, 38378): 0.073
(38378, 13779): 0.089
(13779, 38378): 0.089
(38382, 8431): 0.014
(8431, 38382): 0.014
(38382, 46684): 0.024
(46684, 38382): 0.024
(38382, 8909): 0.034
(8909, 38382): 0.034
(38387, 2733): 0.006
(2733, 38387): 0.006
(38387, 34862): 0.046
(34862, 38387): 0.046
(38387, 38791): 0.064
(38791, 38387): 0.064
(38392, 25104): 0.01
(25104, 38392): 0.01
(38392, 11051): 0.016
(11051, 38392): 0.016
(38392, 9754): 0.016
(9754, 38392): 0.016
(38393, 12109): 0.023
(12109, 38393): 0.023
(38393, 35611): 0.055
(35611, 38393): 0.055
(38393, 11211): 0.07
(11211, 38393): 0.07
(38397, 20999): 0.015
(20999, 38397): 0.015
(38397, 31670): 0.015
(31670, 38397): 0.015
(38397, 2904): 0.022
(2904, 38397): 0.022
(38399, 48184): 0.016
(48184, 38399): 0.016
(38399, 38397): 0.022
(38397, 38399): 0.022
(38399, 7003): 0.035
(7003, 38399): 0.035
(38400, 2180): 0.039
(2180, 38400): 0.039
(38400, 2313): 0.048
(2313, 38400): 0.048
(38400, 44113): 0.052
(44113, 38400): 0.052
(38408, 2472): 0.01
(2472, 38408): 0.01
(38408, 42995): 0.019
(42995, 38408): 0.019
(38408, 43587): 0.019
(43587, 38408): 0.019
(38413, 7370): 0.003
(7370, 38413): 0.003
(38413, 49392): 0.003
(49392, 38413): 0.003
(38413, 9984): 0.036
(9984, 38413): 0.036
(38414, 8433): 0.044
(8433, 38414): 0.044
(38414, 39438): 0.089
(39438, 38414): 0.089
(38414, 8693): 0.1
(8693, 38414): 0.1
(38417, 40273): 0.008
(40273, 38417): 0.008
(38417, 17121): 0.028
(17121, 38417): 0.028
(38417, 39918): 0.029
(39918, 38417): 0.029
(38419, 30183): 0.008
(30183, 38419): 0.008
(38419, 10960): 0.009
(10960, 38419): 0.009
(38419, 6458): 0.011
(6458, 38419): 0.011
(38434, 34582): 0.008
(34582, 38434): 0.008
(38434, 35602): 0.009
(35602, 38434): 0.009
(38434, 37463): 0.015
(37463, 38434): 0.015
(38437, 30183): 0.008
(30183, 38437): 0.008
(38437, 10960): 0.009
(10960, 38437): 0.009
(38437, 6458): 0.011
(6458, 38437): 0.011
(38457, 36430): 0.047
(36430, 38457): 0.047
(38457, 36637): 0.048
(36637, 38457): 0.048
(38457, 25481): 0.078
(25481, 38457): 0.078
(38458, 54222): 0.099
(54222, 38458): 0.099
(38458, 13216): 0.22
(13216, 38458): 0.22
(38458, 49605): 0.402
(49605, 38458): 0.402
(38462, 35509): 0.02
(35509, 38462): 0.02
(38462, 36355): 0.035
(36355, 38462): 0.035
(38462, 36953): 0.145
(36953, 38462): 0.145
(38466, 35509): 0.02
(35509, 38466): 0.02
(38466, 36355): 0.035
(36355, 38466): 0.035
(38466, 36953): 0.145
(36953, 38466): 0.145
(38477, 48531): 0.044
(48531, 38477): 0.044
(38477, 49398): 0.044
(49398, 38477): 0.044
(38477, 6609): 0.045
(6609, 38477): 0.045
(38517, 22746): 0.008
(22746, 38517): 0.008
(38517, 48281): 0.008
(48281, 38517): 0.008
(38517, 11251): 0.023
(11251, 38517): 0.023
(38524, 24703): 0.003
(24703, 38524): 0.003
(38524, 38844): 0.003
(38844, 38524): 0.003
(38524, 40884): 0.013
(40884, 38524): 0.013
(38531, 35480): 0.016
(35480, 38531): 0.016
(38531, 46393): 0.025
(46393, 38531): 0.025
(38531, 2466): 0.036
(2466, 38531): 0.036
(38536, 2780): 0.016
(2780, 38536): 0.016
(38536, 39990): 0.042
(39990, 38536): 0.042
(38536, 39271): 0.045
(39271, 38536): 0.045
(38543, 43064): 0.007
(43064, 38543): 0.007
(38543, 22726): 0.039
(22726, 38543): 0.039
(38543, 25389): 0.039
(25389, 38543): 0.039
(38545, 11607): 0.072
(11607, 38545): 0.072
(38545, 3841): 0.128
(3841, 38545): 0.128
(38545, 7254): 0.144
(7254, 38545): 0.144
(38547, 4883): 0.06
(4883, 38547): 0.06
(38547, 35024): 0.085
(35024, 38547): 0.085
(38547, 1753): 0.097
(1753, 38547): 0.097
(38548, 3939): 0.012
(3939, 38548): 0.012
(38548, 36685): 0.013
(36685, 38548): 0.013
(38548, 36438): 0.016
(36438, 38548): 0.016
(38553, 36778): 0.067
(36778, 38553): 0.067
(38553, 25669): 0.069
(25669, 38553): 0.069
(38553, 25329): 0.071
(25329, 38553): 0.071
(38554, 2658): 0.022
(2658, 38554): 0.022
(38554, 35202): 0.066
(35202, 38554): 0.066
(38554, 2631): 0.079
(2631, 38554): 0.079
(38565, 54176): 0.121
(54176, 38565): 0.121
(38565, 1339): 0.265
(1339, 38565): 0.265
(38565, 17629): 0.265
(17629, 38565): 0.265
(38586, 37192): 0.017
(37192, 38586): 0.017
(38586, 43434): 0.029
(43434, 38586): 0.029
(38586, 24793): 0.034
(24793, 38586): 0.034
(38588, 16565): 0.092
(16565, 38588): 0.092
(38588, 20871): 0.092
(20871, 38588): 0.092
(38588, 43217): 0.092
(43217, 38588): 0.092
(38595, 31600): 0.002
(31600, 38595): 0.002
(38595, 32031): 0.002
(32031, 38595): 0.002
(38595, 49530): 0.002
(49530, 38595): 0.002
(38602, 1339): 0.058
(1339, 38602): 0.058
(38602, 17629): 0.058
(17629, 38602): 0.058
(38602, 25900): 0.058
(25900, 38602): 0.058
(38635, 30425): 0.012
(30425, 38635): 0.012
(38635, 10731): 0.034
(10731, 38635): 0.034
(38635, 18713): 0.092
(18713, 38635): 0.092
(38653, 50330): 0.013
(50330, 38653): 0.013
(38653, 6121): 0.016
(6121, 38653): 0.016
(38653, 19741): 0.016
(19741, 38653): 0.016
(38670, 31023): 0.337
(31023, 38670): 0.337
(38670, 54335): 0.337
(54335, 38670): 0.337
(38670, 5052): 0.541
(5052, 38670): 0.541
(38676, 27095): 0.018
(27095, 38676): 0.018
(38676, 40281): 0.018
(40281, 38676): 0.018
(38676, 766): 0.055
(766, 38676): 0.055
(38679, 6121): 0.002
(6121, 38679): 0.002
(38679, 17218): 0.008
(17218, 38679): 0.008
(38679, 22716): 0.008
(22716, 38679): 0.008
(38692, 10584): 0.025
(10584, 38692): 0.025
(38692, 10646): 0.025
(10646, 38692): 0.025
(38692, 18332): 0.042
(18332, 38692): 0.042
(38711, 30183): 0.008
(30183, 38711): 0.008
(38711, 10960): 0.009
(10960, 38711): 0.009
(38711, 6458): 0.011
(6458, 38711): 0.011
(38720, 51793): 0.023
(51793, 38720): 0.023
(38720, 35631): 0.034
(35631, 38720): 0.034
(38720, 36615): 0.034
(36615, 38720): 0.034
(38724, 51853): 0.277
(51853, 38724): 0.277
(38724, 53193): 0.337
(53193, 38724): 0.337
(38724, 37383): 0.354
(37383, 38724): 0.354
(38730, 3314): 0.008
(3314, 38730): 0.008
(38730, 36209): 0.03
(36209, 38730): 0.03
(38730, 16726): 0.158
(16726, 38730): 0.158
(38731, 40272): 0.008
(40272, 38731): 0.008
(38731, 50448): 0.016
(50448, 38731): 0.016
(38731, 3450): 0.03
(3450, 38731): 0.03
(38732, 18838): 0.013
(18838, 38732): 0.013
(38732, 28454): 0.031
(28454, 38732): 0.031
(38732, 8208): 0.051
(8208, 38732): 0.051
(38738, 6458): 0.002
(6458, 38738): 0.002
(38738, 22949): 0.002
(22949, 38738): 0.002
(38738, 43480): 0.002
(43480, 38738): 0.002
(38739, 48937): 0.051
(48937, 38739): 0.051
(38739, 5886): 0.096
(5886, 38739): 0.096
(38739, 34567): 0.096
(34567, 38739): 0.096
(38741, 7370): 0.032
(7370, 38741): 0.032
(38741, 49392): 0.032
(49392, 38741): 0.032
(38741, 38413): 0.036
(38413, 38741): 0.036
(38752, 48940): 0.002
(48940, 38752): 0.002
(38752, 34141): 0.015
(34141, 38752): 0.015
(38752, 35215): 0.015
(35215, 38752): 0.015
(38756, 36710): 0.004
(36710, 38756): 0.004
(38756, 38548): 0.02
(38548, 38756): 0.02
(38756, 3939): 0.023
(3939, 38756): 0.023
(38779, 10125): 0.058
(10125, 38779): 0.058
(38779, 19783): 0.058
(19783, 38779): 0.058
(38779, 25930): 0.058
(25930, 38779): 0.058
(38787, 37211): 0.057
(37211, 38787): 0.057
(38787, 39781): 0.059
(39781, 38787): 0.059
(38787, 20239): 0.071
(20239, 38787): 0.071
(38788, 18417): 0.025
(18417, 38788): 0.025
(38788, 11885): 0.034
(11885, 38788): 0.034
(38788, 24499): 0.056
(24499, 38788): 0.056
(38791, 34862): 0.018
(34862, 38791): 0.018
(38791, 8163): 0.051
(8163, 38791): 0.051
(38791, 42525): 0.051
(42525, 38791): 0.051
(38822, 53518): 0.01
(53518, 38822): 0.01
(38822, 51795): 0.011
(51795, 38822): 0.011
(38822, 6055): 0.027
(6055, 38822): 0.027
(38830, 56307): 0.086
(56307, 38830): 0.086
(38830, 50254): 0.09
(50254, 38830): 0.09
(38830, 2622): 0.114
(2622, 38830): 0.114
(38834, 12094): 0.015
(12094, 38834): 0.015
(38834, 14236): 0.017
(14236, 38834): 0.017
(38834, 13070): 0.017
(13070, 38834): 0.017
(38844, 38524): 0.003
(38524, 38844): 0.003
(38844, 40884): 0.015
(40884, 38844): 0.015
(38844, 28454): 0.035
(28454, 38844): 0.035
(38846, 4919): 0.041
(4919, 38846): 0.041
(38846, 36147): 0.043
(36147, 38846): 0.043
(38846, 20580): 0.061
(20580, 38846): 0.061
(38848, 47167): 0.003
(47167, 38848): 0.003
(38848, 50467): 0.003
(50467, 38848): 0.003
(38848, 40722): 0.031
(40722, 38848): 0.031
(38851, 20387): 0.196
(20387, 38851): 0.196
(38851, 54176): 0.331
(54176, 38851): 0.331
(38851, 10062): 0.43
(10062, 38851): 0.43
(38868, 2627): 0.046
(2627, 38868): 0.046
(38868, 35632): 0.063
(35632, 38868): 0.063
(38868, 3159): 0.175
(3159, 38868): 0.175
(38876, 36936): 0.013
(36936, 38876): 0.013
(38876, 3972): 0.015
(3972, 38876): 0.015
(38876, 22094): 0.026
(22094, 38876): 0.026
(38886, 7032): 0.018
(7032, 38886): 0.018
(38886, 49732): 0.018
(49732, 38886): 0.018
(38886, 40563): 0.019
(40563, 38886): 0.019
(38887, 2389): 0.002
(2389, 38887): 0.002
(38887, 10861): 0.012
(10861, 38887): 0.012
(38887, 25620): 0.019
(25620, 38887): 0.019
(38892, 19): 0.009
(19, 38892): 0.009
(38892, 9907): 0.012
(9907, 38892): 0.012
(38892, 22153): 0.025
(22153, 38892): 0.025
(38899, 19314): 0.002
(19314, 38899): 0.002
(38899, 24127): 0.004
(24127, 38899): 0.004
(38899, 48796): 0.016
(48796, 38899): 0.016
(38913, 50330): 0.013
(50330, 38913): 0.013
(38913, 6121): 0.016
(6121, 38913): 0.016
(38913, 19741): 0.016
(19741, 38913): 0.016
(38921, 48236): 0.02
(48236, 38921): 0.02
(38921, 14236): 0.049
(14236, 38921): 0.049
(38921, 13070): 0.053
(13070, 38921): 0.053
(38939, 37495): 0.026
(37495, 38939): 0.026
(38939, 2671): 0.076
(2671, 38939): 0.076
(38939, 35528): 0.076
(35528, 38939): 0.076
(38946, 26323): 0.004
(26323, 38946): 0.004
(38946, 55153): 0.013
(55153, 38946): 0.013
(38946, 15447): 0.017
(15447, 38946): 0.017
(38953, 22196): 0.002
(22196, 38953): 0.002
(38953, 7158): 0.019
(7158, 38953): 0.019
(38953, 50130): 0.023
(50130, 38953): 0.023
(38956, 15892): 0.035
(15892, 38956): 0.035
(38956, 13255): 0.045
(13255, 38956): 0.045
(38956, 38921): 0.108
(38921, 38956): 0.108
(38960, 36627): 0.012
(36627, 38960): 0.012
(38960, 37383): 0.014
(37383, 38960): 0.014
(38960, 53193): 0.098
(53193, 38960): 0.098
(38965, 32351): 0.057
(32351, 38965): 0.057
(38965, 31954): 0.058
(31954, 38965): 0.058
(38965, 35406): 0.059
(35406, 38965): 0.059
(38969, 20907): 0.19
(20907, 38969): 0.19
(38969, 24700): 0.192
(24700, 38969): 0.192
(38969, 31184): 0.213
(31184, 38969): 0.213
(38974, 39304): 0.012
(39304, 38974): 0.012
(38974, 21136): 0.04
(21136, 38974): 0.04
(38974, 36204): 0.041
(36204, 38974): 0.041
(38982, 39255): 0.042
(39255, 38982): 0.042
(38982, 39530): 0.042
(39530, 38982): 0.042
(38982, 50033): 0.056
(50033, 38982): 0.056
(38999, 11713): 0.025
(11713, 38999): 0.025
(38999, 10490): 0.027
(10490, 38999): 0.027
(38999, 53681): 0.044
(53681, 38999): 0.044
(44012, 36147): 0.064
(36147, 44012): 0.064
(44012, 26773): 0.066
(26773, 44012): 0.066
(44012, 4373): 0.081
(4373, 44012): 0.081
(44028, 49064): 0.002
(49064, 44028): 0.002
(44028, 3430): 0.053
(3430, 44028): 0.053
(44028, 36673): 0.085
(36673, 44028): 0.085
(44037, 36147): 0.066
(36147, 44037): 0.066
(44037, 4373): 0.071
(4373, 44037): 0.071
(44037, 38846): 0.071
(38846, 44037): 0.071
(44038, 37001): 0.047
(37001, 44038): 0.047
(44038, 29873): 0.072
(29873, 44038): 0.072
(44038, 34604): 0.16
(34604, 44038): 0.16
(44047, 18903): 0.178
(18903, 44047): 0.178
(44047, 51240): 0.178
(51240, 44047): 0.178
(44047, 24244): 0.207
(24244, 44047): 0.207
(44048, 7588): 0.024
(7588, 44048): 0.024
(44048, 10983): 0.024
(10983, 44048): 0.024
(44048, 28941): 0.024
(28941, 44048): 0.024
(44065, 50696): 0.092
(50696, 44065): 0.092
(44065, 31898): 0.095
(31898, 44065): 0.095
(44065, 50698): 0.131
(50698, 44065): 0.131
(44072, 43081): 0.242
(43081, 44072): 0.242
(44072, 2848): 0.245
(2848, 44072): 0.245
(44072, 35202): 0.247
(35202, 44072): 0.247
(44077, 11777): 0.046
(11777, 44077): 0.046
(44077, 50090): 0.046
(50090, 44077): 0.046
(44077, 7649): 0.056
(7649, 44077): 0.056
(44079, 11968): 0.015
(11968, 44079): 0.015
(44079, 42847): 0.022
(42847, 44079): 0.022
(44079, 45903): 0.022
(45903, 44079): 0.022
(44082, 35279): 0.01
(35279, 44082): 0.01
(44082, 21456): 0.093
(21456, 44082): 0.093
(44082, 18104): 0.093
(18104, 44082): 0.093
(44085, 28467): 0.01
(28467, 44085): 0.01
(44085, 5454): 0.037
(5454, 44085): 0.037
(44085, 4378): 0.037
(4378, 44085): 0.037
(44089, 13400): 0.019
(13400, 44089): 0.019
(44089, 36936): 0.023
(36936, 44089): 0.023
(44089, 28012): 0.035
(28012, 44089): 0.035
(44113, 2180): 0.034
(2180, 44113): 0.034
(44113, 27030): 0.05
(27030, 44113): 0.05
(44113, 43561): 0.05
(43561, 44113): 0.05
(44114, 4883): 0.06
(4883, 44114): 0.06
(44114, 35024): 0.085
(35024, 44114): 0.085
(44114, 1753): 0.097
(1753, 44114): 0.097
(44115, 7110): 0.012
(7110, 44115): 0.012
(44115, 25382): 0.012
(25382, 44115): 0.012
(44115, 39400): 0.012
(39400, 44115): 0.012
(44185, 17522): 0.026
(17522, 44185): 0.026
(44185, 39935): 0.059
(39935, 44185): 0.059
(44185, 2713): 0.06
(2713, 44185): 0.06
(44214, 20463): 0.26
(20463, 44214): 0.26
(44214, 33284): 0.26
(33284, 44214): 0.26
(44214, 36231): 0.26
(36231, 44214): 0.26
(44229, 39086): 0.071
(39086, 44229): 0.071
(44229, 40916): 0.072
(40916, 44229): 0.072
(44229, 8453): 0.106
(8453, 44229): 0.106
(44230, 2437): 0.006
(2437, 44230): 0.006
(44230, 44579): 0.021
(44579, 44230): 0.021
(44230, 36034): 0.023
(36034, 44230): 0.023
(44234, 6973): 0.008
(6973, 44234): 0.008
(44234, 42942): 0.008
(42942, 44234): 0.008
(44234, 1174): 0.012
(1174, 44234): 0.012
(44242, 44399): 0.038
(44399, 44242): 0.038
(44242, 44407): 0.049
(44407, 44242): 0.049
(44242, 10086): 0.233
(10086, 44242): 0.233
(44256, 35528): 0.01
(35528, 44256): 0.01
(44256, 38279): 0.018
(38279, 44256): 0.018
(44256, 53150): 0.043
(53150, 44256): 0.043
(44267, 6435): 0.056
(6435, 44267): 0.056
(44267, 22195): 0.056
(22195, 44267): 0.056
(44267, 19723): 0.084
(19723, 44267): 0.084
(44347, 17572): 0.045
(17572, 44347): 0.045
(44347, 25120): 0.045
(25120, 44347): 0.045
(44347, 19940): 0.2
(19940, 44347): 0.2
(44361, 54693): 0.005
(54693, 44361): 0.005
(44361, 38899): 0.017
(38899, 44361): 0.017
(44361, 612): 0.018
(612, 44361): 0.018
(44365, 47960): 0.024
(47960, 44365): 0.024
(44365, 49977): 0.024
(49977, 44365): 0.024
(44365, 22087): 0.033
(22087, 44365): 0.033
(44376, 8779): 0.008
(8779, 44376): 0.008
(44376, 21668): 0.008
(21668, 44376): 0.008
(44376, 28078): 0.008
(28078, 44376): 0.008
(44384, 56998): 0.098
(56998, 44384): 0.098
(44384, 50883): 0.102
(50883, 44384): 0.102
(44384, 35190): 0.25
(35190, 44384): 0.25
(44399, 44242): 0.038
(44242, 44399): 0.038
(44399, 44407): 0.043
(44407, 44399): 0.043
(44399, 10086): 0.215
(10086, 44399): 0.215
(44407, 44399): 0.043
(44399, 44407): 0.043
(44407, 44242): 0.049
(44242, 44407): 0.049
(44407, 10086): 0.184
(10086, 44407): 0.184
(44425, 34277): 0.038
(34277, 44425): 0.038
(44425, 37232): 0.039
(37232, 44425): 0.039
(44425, 37564): 0.055
(37564, 44425): 0.055
(44426, 7370): 0.032
(7370, 44426): 0.032
(44426, 49392): 0.032
(49392, 44426): 0.032
(44426, 38413): 0.036
(38413, 44426): 0.036
(44431, 17572): 0.045
(17572, 44431): 0.045
(44431, 25120): 0.045
(25120, 44431): 0.045
(44431, 19940): 0.2
(19940, 44431): 0.2
(44432, 8453): 0.02
(8453, 44432): 0.02
(44432, 13767): 0.02
(13767, 44432): 0.02
(44432, 39086): 0.088
(39086, 44432): 0.088
(44443, 5977): 0.014
(5977, 44443): 0.014
(44443, 4943): 0.014
(4943, 44443): 0.014
(44443, 36191): 0.016
(36191, 44443): 0.016
(44454, 3939): 0.024
(3939, 44454): 0.024
(44454, 38548): 0.036
(38548, 44454): 0.036
(44454, 36685): 0.038
(36685, 44454): 0.038
(44462, 25057): 0.024
(25057, 44462): 0.024
(44462, 27096): 0.024
(27096, 44462): 0.024
(44462, 44574): 0.024
(44574, 44462): 0.024
(44467, 30183): 0.008
(30183, 44467): 0.008
(44467, 10960): 0.009
(10960, 44467): 0.009
(44467, 6458): 0.011
(6458, 44467): 0.011
(44469, 2627): 0.046
(2627, 44469): 0.046
(44469, 35632): 0.063
(35632, 44469): 0.063
(44469, 3159): 0.175
(3159, 44469): 0.175
(44477, 44509): 0.002
(44509, 44477): 0.002
(44477, 23428): 0.08
(23428, 44477): 0.08
(44477, 26826): 0.08
(26826, 44477): 0.08
(44493, 16435): 0.032
(16435, 44493): 0.032
(44493, 8163): 0.04
(8163, 44493): 0.04
(44493, 37846): 0.04
(37846, 44493): 0.04
(44501, 53681): 0.109
(53681, 44501): 0.109
(44501, 10490): 0.133
(10490, 44501): 0.133
(44501, 11790): 0.14
(11790, 44501): 0.14
(44509, 44477): 0.002
(44477, 44509): 0.002
(44509, 23428): 0.082
(23428, 44509): 0.082
(44509, 26826): 0.082
(26826, 44509): 0.082
(44512, 32351): 0.057
(32351, 44512): 0.057
(44512, 31954): 0.058
(31954, 44512): 0.058
(44512, 35406): 0.059
(35406, 44512): 0.059
(44521, 5173): 0.031
(5173, 44521): 0.031
(44521, 5213): 0.031
(5213, 44521): 0.031
(44521, 29554): 0.031
(29554, 44521): 0.031
(44524, 36610): 0.005
(36610, 44524): 0.005
(44524, 7424): 0.018
(7424, 44524): 0.018
(44524, 33882): 0.018
(33882, 44524): 0.018
(44525, 11722): 0.035
(11722, 44525): 0.035
(44525, 38208): 0.053
(38208, 44525): 0.053
(44525, 41052): 0.053
(41052, 44525): 0.053
(44530, 37348): 0.011
(37348, 44530): 0.011
(44530, 54931): 0.019
(54931, 44530): 0.019
(44530, 35099): 0.037
(35099, 44530): 0.037
(44534, 45741): 0.038
(45741, 44534): 0.038
(44534, 21574): 0.09
(21574, 44534): 0.09
(44534, 43279): 0.194
(43279, 44534): 0.194
(44543, 36379): 0.053
(36379, 44543): 0.053
(44543, 10493): 0.056
(10493, 44543): 0.056
(44543, 37920): 0.059
(37920, 44543): 0.059
(44549, 22376): 0.006
(22376, 44549): 0.006
(44549, 50533): 0.006
(50533, 44549): 0.006
(44549, 22735): 0.033
(22735, 44549): 0.033
(44556, 45157): 0.003
(45157, 44556): 0.003
(44556, 36232): 0.004
(36232, 44556): 0.004
(44556, 36419): 0.028
(36419, 44556): 0.028
(44558, 35425): 0.01
(35425, 44558): 0.01
(44558, 2446): 0.038
(2446, 44558): 0.038
(44558, 8479): 0.039
(8479, 44558): 0.039
(44559, 9930): 0.002
(9930, 44559): 0.002
(44559, 47428): 0.127
(47428, 44559): 0.127
(44559, 33216): 0.144
(33216, 44559): 0.144
(44565, 15899): 0.019
(15899, 44565): 0.019
(44565, 50891): 0.034
(50891, 44565): 0.034
(44565, 33818): 0.082
(33818, 44565): 0.082
(44569, 8650): 0.045
(8650, 44569): 0.045
(44569, 32058): 0.051
(32058, 44569): 0.051
(44569, 33043): 0.051
(33043, 44569): 0.051
(44572, 31274): 0.052
(31274, 44572): 0.052
(44572, 53789): 0.052
(53789, 44572): 0.052
(44572, 39472): 0.054
(39472, 44572): 0.054
(44573, 24815): 0.055
(24815, 44573): 0.055
(44573, 20473): 0.065
(20473, 44573): 0.065
(44573, 26684): 0.103
(26684, 44573): 0.103
(44574, 26491): 0.024
(26491, 44574): 0.024
(44574, 37165): 0.024
(37165, 44574): 0.024
(44574, 40770): 0.024
(40770, 44574): 0.024
(44575, 40139): 0.015
(40139, 44575): 0.015
(44575, 35933): 0.029
(35933, 44575): 0.029
(44575, 22181): 0.101
(22181, 44575): 0.101
(44576, 39905): 0.002
(39905, 44576): 0.002
(44576, 5420): 0.019
(5420, 44576): 0.019
(44576, 7610): 0.057
(7610, 44576): 0.057
(44579, 36034): 0.002
(36034, 44579): 0.002
(44579, 2437): 0.015
(2437, 44579): 0.015
(44579, 44230): 0.021
(44230, 44579): 0.021
(44580, 33951): 0.009
(33951, 44580): 0.009
(44580, 18351): 0.01
(18351, 44580): 0.01
(44580, 5051): 0.024
(5051, 44580): 0.024
(44584, 37212): 0.023
(37212, 44584): 0.023
(44584, 4742): 0.037
(4742, 44584): 0.037
(44584, 27073): 0.132
(27073, 44584): 0.132
(44586, 36435): 0.07
(36435, 44586): 0.07
(44586, 2376): 0.092
(2376, 44586): 0.092
(44586, 36445): 0.094
(36445, 44586): 0.094
(44591, 15983): 0.006
(15983, 44591): 0.006
(44591, 16622): 0.006
(16622, 44591): 0.006
(44591, 30660): 0.006
(30660, 44591): 0.006
(44593, 37178): 0.004
(37178, 44593): 0.004
(44593, 50074): 0.004
(50074, 44593): 0.004
(44593, 25406): 0.02
(25406, 44593): 0.02
(44595, 9959): 0.017
(9959, 44595): 0.017
(44595, 9103): 0.036
(9103, 44595): 0.036
(44595, 31411): 0.041
(31411, 44595): 0.041
(44600, 39995): 0.051
(39995, 44600): 0.051
(44600, 39551): 0.052
(39551, 44600): 0.052
(44600, 17143): 0.056
(17143, 44600): 0.056
(44608, 39557): 0.007
(39557, 44608): 0.007
(44608, 7880): 0.009
(7880, 44608): 0.009
(44608, 25523): 0.009
(25523, 44608): 0.009
(44612, 3154): 0.006
(3154, 44612): 0.006
(44612, 17045): 0.064
(17045, 44612): 0.064
(44612, 20457): 0.064
(20457, 44612): 0.064
(44619, 35499): 0.016
(35499, 44619): 0.016
(44619, 7550): 0.024
(7550, 44619): 0.024
(44619, 35221): 0.042
(35221, 44619): 0.042
(44634, 7370): 0.032
(7370, 44634): 0.032
(44634, 49392): 0.032
(49392, 44634): 0.032
(44634, 38413): 0.036
(38413, 44634): 0.036
(44644, 5225): 0.006
(5225, 44644): 0.006
(44644, 44712): 0.006
(44712, 44644): 0.006
(44644, 37886): 0.082
(37886, 44644): 0.082
(44671, 23794): 0.118
(23794, 44671): 0.118
(44671, 22604): 0.118
(22604, 44671): 0.118
(44671, 25000): 0.118
(25000, 44671): 0.118
(44678, 14768): 0.073
(14768, 44678): 0.073
(44678, 20740): 0.106
(20740, 44678): 0.106
(44678, 48784): 0.106
(48784, 44678): 0.106
(44686, 8941): 0.005
(8941, 44686): 0.005
(44686, 2588): 0.038
(2588, 44686): 0.038
(44686, 37900): 0.038
(37900, 44686): 0.038
(44687, 35214): 0.015
(35214, 44687): 0.015
(44687, 39550): 0.03
(39550, 44687): 0.03
(44687, 40719): 0.037
(40719, 44687): 0.037
(44707, 7032): 0.018
(7032, 44707): 0.018
(44707, 49732): 0.018
(49732, 44707): 0.018
(44707, 40563): 0.019
(40563, 44707): 0.019
(44712, 37184): 0.006
(37184, 44712): 0.006
(44712, 44644): 0.006
(44644, 44712): 0.006
(44712, 37886): 0.087
(37886, 44712): 0.087
(44732, 37494): 0.01
(37494, 44732): 0.01
(44732, 42026): 0.01
(42026, 44732): 0.01
(44732, 36615): 0.011
(36615, 44732): 0.011
(44738, 43733): 0.009
(43733, 44738): 0.009
(44738, 2221): 0.072
